51.9018
51.9018
53.3531
53.378
53.3831
0
0
0
0
52.1396
52.5828
52.6404
52.699
52.8489
52.992
53.1442
53.146
53.163
53.2043
53.2469
53.2557
53.2557
53.2756
53.2951
53.2954
53.3027
53.3206
53.334
53.3345
53.3347
53.3433
53.3531
53.3602
53.3629
53.3629
53.3632
53.3632
53.3786
53.3816
53.3816
53.387
53.392
53.392
53.1442
53.2043
53.2043
53.378
